1.2160	0.993002002
1.2200	0.992044564
1.2240	0.990965271
1.2280	0.992236052
1.2320	0.991174167
1.2360	0.995143180
1.2400	1.000000000
1.2440	0.993715728
1.2480	0.988684829
1.2520	0.995038733
1.2560	0.987205153
1.2600	0.992897554
1.2640	0.990303769
1.2680	0.989032988
1.2720	0.993715728
1.2760	0.987553312
1.2800	0.988232222
1.2840	0.991539734
1.2880	0.991522326
1.2920	0.991470102
1.2960	0.986996257
1.3000	0.984559144
1.3040	0.986317347
1.3080	0.983392811
1.3120	0.985429541
1.3160	0.973888067
1.3200	0.984263208
1.3240	0.981251632
1.3280	0.979806772
1.3320	0.987675168
1.3360	0.986282531
1.3400	0.983793193
1.3440	0.977317434
1.3480	0.976708156
1.3520	0.970946122
1.3560	0.972373575
1.3600	0.972530246
1.3640	0.972443207
1.3680	0.971833928
1.3720	0.968839760
1.3760	0.968282705
1.3800	0.973713987
1.3840	0.971781704
1.3880	0.972112455
1.3920	0.965810776
1.3960	0.967899730
1.4000	0.967481939
1.4040	0.961824354
1.4080	0.963286622
1.4120	0.965862999
1.4160	0.963042911
1.4200	0.961580642
1.4240	0.961006180
1.4280	0.968857168
1.4320	0.965184089
1.4360	0.968456785
1.4400	0.963425886
1.4440	0.960936637
1.4520	0.963161747
1.4600	0.958809225
1.4680	0.960329756
1.4760	0.960006643
1.4840	0.960728896
1.4920	0.960424790
1.5000	0.957231673
1.5080	0.957744853
1.5160	0.954608756
1.5240	0.951814779
1.5320	0.952384979
1.5400	0.953924517
1.5480	0.952403985
1.5560	0.950161201
1.5640	0.943660929
1.5720	0.944060068
1.5800	0.952613058
1.5880	0.953126238
1.5960	0.952118886
1.6040	0.951852793
1.6120	0.953012198
1.6200	0.948602656
1.6280	0.947614311
1.6360	0.948203517
1.6440	0.947405238
1.6520	0.944421194
1.6600	0.945485566
1.6680	0.945409540
1.6760	0.943831988
1.6840	0.943984042
1.6920	0.940714899
1.7000	0.933207274
1.7080	0.937407742
1.7160	0.929120845
1.7240	0.930470317
1.7320	0.930527337
1.7400	0.932447008
1.7480	0.924996403
1.7560	0.928569652
1.7640	0.926402895
1.7720	0.924122097
1.7800	0.924122097
1.7880	0.916785532
1.7860	0.917450765
1.7940	0.918077984
1.8020	0.919047323
1.8100	0.920339775
1.8180	0.918591164
1.8260	0.916348379
1.8340	0.915360034
1.8420	0.913782482
1.8500	0.918268051
1.8580	0.918667190
1.8660	0.915911227
1.8740	0.911748771
1.8820	0.909353934
1.8900	0.906198831
1.8980	0.904336180
1.9060	0.902739621
1.9140	0.903499887
1.9220	0.901903329
1.9300	0.898976306
1.9380	0.899052332
1.9460	0.896866568
1.9540	0.897417761
1.9620	0.893768485
1.9700	0.889453976
1.9780	0.885956754
1.9860	0.885500594
1.9940	0.883200790
2.0020	0.882592577
2.0100	0.877783896
2.0180	0.879152375
2.0260	0.878107009
2.0340	0.874647800
2.0420	0.877878929
2.0500	0.872328989
2.0580	0.871929849
2.0660	0.865258517
2.0740	0.865030437
2.0820	0.861780301
2.0900	0.858739238
2.0980	0.855793208
2.1060	0.851079560
2.1140	0.848722736
2.1220	0.847107171
2.1300	0.845510613
2.1380	0.841899350
2.1460	0.842260476
2.1540	0.836311396
2.1620	0.834714838
2.1700	0.832205961
2.1780	0.826732047
2.1860	0.821809326
2.1940	0.817152698
2.2020	0.816012299
2.2100	0.810766465
2.2180	0.803867053
2.2260	0.802916721
2.2340	0.802593608
2.2420	0.799723604
2.2500	0.796720554
2.2580	0.790448361
2.2660	0.785164514
2.2740	0.784214182
2.2820	0.782237491
2.2900	0.782332524
2.2980	0.777751922
2.3060	0.775509138
2.3140	0.774311720
2.3220	0.772620128
2.3300	0.771327676
